date_commande;identifiant_client;montant_ttc;numero_commande;pays;canal
2025-08-13;CLI-002067;39,00;CMD-003407;FR;Influence
2025-08-13;CLI-002119;74,00;CMD-003408;DE;Meta
2025-08-13;CLI-002121;39,00;CMD-003409;BE;Google
2025-08-14;CLI-000282;138,00;CMD-003410;IT;Direct
2025-08-14;CLI-000375;99,00;CMD-003411;FR;Email/SMS
2025-08-14;CLI-000543;99,00;CMD-003412;FR;Email/SMS
2025-08-14;CLI-000843;74,00;CMD-003413;IT;Direct
2025-08-14;CLI-001123;99,00;CMD-003414;FR;Email/SMS
2025-08-14;CLI-001123;99,00;CMD-003415;FR;Meta retargeting
2025-08-14;CLI-001323;138,00;CMD-003416;DE;Direct
2025-08-14;CLI-001423;74,00;CMD-003417;IT;Email/SMS
2025-08-14;CLI-002068;74,00;CMD-003418;FR;Autre
2025-08-14;CLI-002085;39,00;CMD-003419;IT;Meta
2025-08-14;CLI-002124;74,00;CMD-003420;NL;TikTok
2025-08-15;CLI-000761;-138,00;R-CMD-003166;FR;Remboursement
2025-08-15;CLI-000698;74,00;CMD-003421;IT;Email/SMS
2025-08-15;CLI-001041;138,00;CMD-003422;FR;Email/SMS
2025-08-15;CLI-001103;68,00;CMD-003423;DE;Direct
2025-08-15;CLI-001414;99,00;CMD-003424;FR;Email/SMS
2025-08-15;CLI-001565;138,00;CMD-003425;FR;Direct
2025-08-15;CLI-001663;99,00;CMD-003426;DE;Direct
2025-08-15;CLI-001992;123,00;CMD-003427;BE;TikTok
2025-08-15;CLI-001995;39,00;CMD-003428;FR;Meta
2025-08-15;CLI-002001;53,00;CMD-003429;NL;TikTok
2025-08-15;CLI-002113;39,00;CMD-003430;NL;Google
2025-08-16;CLI-000487;74,00;CMD-003431;DE;Email/SMS
2025-08-16;CLI-001300;74,00;CMD-003432;NL;Meta retargeting
2025-08-16;CLI-001675;78,00;CMD-003433;FR;Direct
2025-08-16;CLI-001720;99,00;CMD-003434;FR;Email/SMS
2025-08-16;CLI-001989;98,00;CMD-003435;FR;Meta
2025-08-16;CLI-001997;98,00;CMD-003436;DE;Google
2025-08-16;CLI-002011;74,00;CMD-003437;FR;Google
2025-08-16;CLI-002022;39,00;CMD-003438;FR;Autre
2025-08-16;CLI-002056;74,00;CMD-003439;NL;TikTok
2025-08-16;CLI-002059;74,00;CMD-003440;IT;Meta
2025-08-17;CLI-000093;113,00;CMD-003441;FR;Email/SMS
2025-08-17;CLI-000149;39,00;CMD-003442;NL;Email/SMS
2025-08-17;CLI-001269;99,00;CMD-003443;FR;Email/SMS
2025-08-17;CLI-001343;99,00;CMD-003444;ES;Meta retargeting
2025-08-17;CLI-001401;99,00;CMD-003445;BE;Direct
2025-08-17;CLI-001779;74,00;CMD-003446;FR;Meta retargeting
2025-08-17;CLI-001986;29,00;CMD-003447;BE;Meta
2025-08-17;CLI-001987;39,00;CMD-003448;ES;Meta
2025-08-17;CLI-002024;39,00;CMD-003449;FR;Meta
2025-08-17;CLI-002033;74,00;CMD-003450;DE;Google
2025-08-17;CLI-002110;99,00;CMD-003451;FR;Influence
2025-08-17;CLI-002130;99,00;CMD-003452;IT;Meta
2025-08-18;CLI-000074;99,00;CMD-003453;FR;Email/SMS
2025-08-18;CLI-000296;138,00;CMD-003454;FR;Direct
2025-08-18;CLI-000499;99,00;CMD-003455;FR;Direct
2025-08-18;CLI-001498;138,00;CMD-003456;FR;Direct
2025-08-18;CLI-001605;39,00;CMD-003457;FR;Direct
2025-08-18;CLI-002007;99,00;CMD-003458;FR;TikTok
2025-08-18;CLI-002030;99,00;CMD-003459;BE;Meta
2025-08-18;CLI-002098;39,00;CMD-003460;IT;Meta
2025-08-18;CLI-002106;99,00;CMD-003461;DE;Google
2025-08-18;CLI-002118;74,00;CMD-003462;FR;Autre
2025-08-18;CLI-002136;74,00;CMD-003463;FR;Meta
2025-08-18;CLI-002150;39,00;CMD-003464;FR;Influence
2025-08-18;CLI-002151;138,00;CMD-003465;FR;Direct
2025-08-19;CLI-000656;78,00;CMD-003466;FR;Email/SMS
2025-08-19;CLI-000976;138,00;CMD-003467;FR;Email/SMS
2025-08-19;CLI-001097;74,00;CMD-003468;DE;Direct
2025-08-19;CLI-001483;138,00;CMD-003469;DE;Email/SMS
2025-08-19;CLI-001530;113,00;CMD-003470;FR;Email/SMS
2025-08-19;CLI-002016;99,00;CMD-003471;FR;TikTok
2025-08-19;CLI-002043;74,00;CMD-003472;FR;Meta
2025-08-19;CLI-002078;39,00;CMD-003473;FR;Meta
2025-08-19;CLI-002081;63,00;CMD-003474;IT;Meta
2025-08-19;CLI-002082;39,00;CMD-003475;IT;Google
2025-08-19;CLI-002127;99,00;CMD-003476;ES;Meta
2025-08-20;CLI-000535;-29,00;R-CMD-003272;FR;Remboursement
2025-08-20;CLI-000134;74,00;CMD-003477;DE;Direct
2025-08-20;CLI-000173;39,00;CMD-003478;FR;Direct
2025-08-20;CLI-000177;113,00;CMD-003479;ES;Email/SMS
2025-08-20;CLI-000310;74,00;CMD-003480;FR;Email/SMS
2025-08-20;CLI-000421;78,00;CMD-003481;FR;Email/SMS
2025-08-20;CLI-000550;138,00;CMD-003482;FR;Email/SMS
2025-08-20;CLI-000730;99,00;CMD-003483;FR;Direct
2025-08-20;CLI-000970;74,00;CMD-003484;FR;Email/SMS
2025-08-20;CLI-001540;24,00;CMD-003485;FR;Email/SMS
2025-08-20;CLI-001544;99,00;CMD-003486;FR;Meta retargeting
2025-08-20;CLI-001760;138,00;CMD-003487;FR;Email/SMS
2025-08-20;CLI-001808;99,00;CMD-003488;DE;Meta retargeting
2025-08-20;CLI-001905;99,00;CMD-003489;FR;Direct
2025-08-20;CLI-001947;99,00;CMD-003490;ES;Email/SMS
2025-08-20;CLI-001994;39,00;CMD-003491;FR;Meta
2025-08-20;CLI-002034;24,00;CMD-003492;ES;Meta
2025-08-20;CLI-002100;99,00;CMD-003493;NL;Meta
2025-08-20;CLI-002141;29,00;CMD-003494;NL;Google
2025-08-20;CLI-002145;24,00;CMD-003495;FR;Google
2025-08-21;CLI-000499;-99,00;R-CMD-003455;FR;Remboursement
2025-08-21;CLI-000449;74,00;CMD-003496;DE;Email/SMS
2025-08-21;CLI-000499;74,00;CMD-003497;FR;Email/SMS
2025-08-21;CLI-000547;39,00;CMD-003498;FR;Direct
2025-08-21;CLI-001078;99,00;CMD-003499;FR;Meta retargeting
2025-08-21;CLI-001097;39,00;CMD-003500;DE;Email/SMS
2025-08-21;CLI-001262;74,00;CMD-003501;FR;Email/SMS
2025-08-21;CLI-001343;24,00;CMD-003502;ES;Direct
2025-08-21;CLI-001459;39,00;CMD-003503;FR;Direct
2025-08-21;CLI-001915;39,00;CMD-003504;ES;Direct
2025-08-21;CLI-002002;39,00;CMD-003505;FR;Google
2025-08-21;CLI-002008;74,00;CMD-003506;ES;Meta
2025-08-21;CLI-002108;74,00;CMD-003507;FR;Meta
2025-08-21;CLI-002137;29,00;CMD-003508;FR;Google
2025-08-22;CLI-000408;99,00;CMD-003509;IT;Direct
2025-08-22;CLI-000467;138,00;CMD-003510;BE;Email/SMS
2025-08-22;CLI-000499;99,00;CMD-003511;FR;Email/SMS
2025-08-22;CLI-000870;39,00;CMD-003512;BE;Meta retargeting
2025-08-22;CLI-001174;24,00;CMD-003513;BE;Email/SMS
2025-08-22;CLI-001311;99,00;CMD-003514;FR;Direct
2025-08-22;CLI-001455;29,00;CMD-003515;FR;Email/SMS
2025-08-22;CLI-001537;74,00;CMD-003516;FR;Direct
2025-08-22;CLI-001646;74,00;CMD-003517;IT;Meta retargeting
2025-08-22;CLI-001654;138,00;CMD-003518;BE;Email/SMS
2025-08-22;CLI-002019;74,00;CMD-003519;FR;Google
2025-08-22;CLI-002083;74,00;CMD-003520;NL;TikTok
2025-08-22;CLI-002093;39,00;CMD-003521;FR;Google
2025-08-22;CLI-002138;63,00;CMD-003522;FR;Influence
2025-08-22;CLI-002143;24,00;CMD-003523;DE;Direct
2025-08-23;CLI-000167;74,00;CMD-003524;FR;Email/SMS
2025-08-23;CLI-001062;78,00;CMD-003525;BE;Email/SMS
2025-08-23;CLI-001174;74,00;CMD-003526;BE;Meta retargeting
2025-08-23;CLI-001334;99,00;CMD-003527;FR;Direct
2025-08-23;CLI-001356;68,00;CMD-003528;FR;Email/SMS
2025-08-23;CLI-001413;74,00;CMD-003529;FR;Email/SMS
2025-08-23;CLI-001653;74,00;CMD-003530;FR;Direct
2025-08-23;CLI-001998;99,00;CMD-003531;FR;Meta
2025-08-23;CLI-002032;99,00;CMD-003532;FR;Google
2025-08-23;CLI-002051;39,00;CMD-003533;FR;Meta
2025-08-23;CLI-002091;99,00;CMD-003534;FR;Meta
2025-08-23;CLI-002109;99,00;CMD-003535;FR;Google
2025-08-23;CLI-002120;74,00;CMD-003536;BE;Google
2025-08-23;CLI-002128;99,00;CMD-003537;FR;Google
2025-08-24;CLI-001994;-39,00;R-CMD-003491;FR;Remboursement
2025-08-24;CLI-000576;39,00;CMD-003538;BE;Meta retargeting
2025-08-24;CLI-000816;39,00;CMD-003539;FR;Meta retargeting
2025-08-24;CLI-000899;29,00;CMD-003540;FR;Email/SMS
2025-08-24;CLI-000951;138,00;CMD-003541;FR;Direct
2025-08-24;CLI-000992;74,00;CMD-003542;FR;Email/SMS
2025-08-24;CLI-001246;113,00;CMD-003543;FR;Meta retargeting
2025-08-24;CLI-001412;113,00;CMD-003544;ES;Direct
2025-08-24;CLI-001419;113,00;CMD-003545;FR;Email/SMS
2025-08-24;CLI-001984;74,00;CMD-003546;FR;TikTok
2025-08-24;CLI-002099;39,00;CMD-003547;IT;Google
2025-08-24;CLI-002103;24,00;CMD-003548;FR;Google
2025-08-24;CLI-002146;74,00;CMD-003549;FR;Meta
2025-08-25;CLI-000329;99,00;CMD-003550;FR;Direct
2025-08-25;CLI-000521;29,00;CMD-003551;IT;Direct
2025-08-25;CLI-000661;24,00;CMD-003552;ES;Email/SMS
2025-08-25;CLI-001103;138,00;CMD-003553;DE;Email/SMS
2025-08-25;CLI-001175;74,00;CMD-003554;FR;Email/SMS
2025-08-25;CLI-001444;138,00;CMD-003555;BE;Meta retargeting
2025-08-25;CLI-001821;138,00;CMD-003556;FR;Email/SMS
2025-08-25;CLI-002020;99,00;CMD-003557;FR;Influence
2025-08-25;CLI-002027;29,00;CMD-003558;FR;Autre
2025-08-25;CLI-002054;74,00;CMD-003559;BE;Meta
2025-08-25;CLI-002057;98,00;CMD-003560;FR;Meta
2025-08-26;CLI-000731;113,00;CMD-003561;FR;Direct
2025-08-26;CLI-000779;138,00;CMD-003562;FR;Email/SMS
2025-08-26;CLI-000902;138,00;CMD-003563;FR;Direct
2025-08-26;CLI-000950;138,00;CMD-003564;FR;Email/SMS
2025-08-26;CLI-000970;74,00;CMD-003565;FR;Email/SMS
2025-08-26;CLI-001175;113,00;CMD-003566;FR;Email/SMS
2025-08-26;CLI-001259;138,00;CMD-003567;ES;Meta retargeting
2025-08-26;CLI-001573;78,00;CMD-003568;DE;Email/SMS
2025-08-26;CLI-001636;74,00;CMD-003569;FR;Meta retargeting
2025-08-26;CLI-001857;78,00;CMD-003570;FR;Meta retargeting
2025-08-26;CLI-001996;99,00;CMD-003571;FR;Meta
2025-08-26;CLI-002006;39,00;CMD-003572;ES;Influence
2025-08-26;CLI-002023;74,00;CMD-003573;FR;Google
2025-08-26;CLI-002040;39,00;CMD-003574;FR;Meta
2025-08-26;CLI-002044;99,00;CMD-003575;FR;Meta
2025-08-26;CLI-002079;29,00;CMD-003576;DE;TikTok
2025-08-26;CLI-002094;39,00;CMD-003577;ES;Meta
2025-08-26;CLI-002133;98,00;CMD-003578;NL;Meta
2025-08-26;CLI-002149;99,00;CMD-003579;DE;Google
2025-08-27;CLI-000084;99,00;CMD-003580;FR;Direct
2025-08-27;CLI-000232;113,00;CMD-003581;ES;Email/SMS
2025-08-27;CLI-000236;74,00;CMD-003582;IT;Meta retargeting
2025-08-27;CLI-000487;78,00;CMD-003583;DE;Meta retargeting
2025-08-27;CLI-000751;74,00;CMD-003584;IT;Email/SMS
2025-08-27;CLI-001107;99,00;CMD-003585;NL;Direct
2025-08-27;CLI-001110;74,00;CMD-003586;FR;Meta retargeting
2025-08-27;CLI-001529;78,00;CMD-003587;ES;Email/SMS
2025-08-27;CLI-001648;74,00;CMD-003588;FR;Email/SMS
2025-08-27;CLI-001985;39,00;CMD-003589;FR;Google
2025-08-27;CLI-002048;74,00;CMD-003590;FR;Influence
2025-08-27;CLI-002072;74,00;CMD-003591;FR;Google
2025-08-27;CLI-002075;99,00;CMD-003592;NL;Meta
2025-08-27;CLI-002104;24,00;CMD-003593;FR;Meta
2025-08-27;CLI-002115;29,00;CMD-003594;FR;Meta
2025-08-27;CLI-002117;53,00;CMD-003595;BE;Meta
2025-08-27;CLI-002123;39,00;CMD-003596;FR;Meta
2025-08-27;CLI-002126;74,00;CMD-003597;IT;Influence
2025-08-28;CLI-000161;39,00;CMD-003598;FR;Email/SMS
2025-08-28;CLI-000389;39,00;CMD-003599;FR;Email/SMS
2025-08-28;CLI-001526;99,00;CMD-003600;FR;Email/SMS
2025-08-28;CLI-001808;138,00;CMD-003601;DE;Email/SMS
2025-08-28;CLI-001990;99,00;CMD-003602;FR;Meta
2025-08-28;CLI-002038;63,00;CMD-003603;DE;Autre
2025-08-28;CLI-002062;74,00;CMD-003604;FR;Meta
2025-08-28;CLI-002065;74,00;CMD-003605;NL;Autre
2025-08-28;CLI-002077;39,00;CMD-003606;FR;TikTok
2025-08-28;CLI-002107;74,00;CMD-003607;NL;Meta
2025-08-29;CLI-000289;39,00;CMD-003608;FR;Direct
2025-08-29;CLI-000390;138,00;CMD-003609;FR;Direct
2025-08-29;CLI-000751;74,00;CMD-003610;IT;Direct
2025-08-29;CLI-001076;138,00;CMD-003611;DE;Direct
2025-08-29;CLI-001227;24,00;CMD-003612;DE;Email/SMS
2025-08-29;CLI-001663;39,00;CMD-003613;DE;Email/SMS
2025-08-29;CLI-001999;98,00;CMD-003614;DE;Google
2025-08-29;CLI-002080;74,00;CMD-003615;FR;TikTok
2025-08-30;CLI-001246;-113,00;R-CMD-003543;FR;Remboursement
2025-08-30;CLI-000378;29,00;CMD-003616;DE;Direct
2025-08-30;CLI-000504;99,00;CMD-003617;BE;Direct
2025-08-30;CLI-000559;138,00;CMD-003618;FR;Email/SMS
2025-08-30;CLI-000694;74,00;CMD-003619;FR;Direct
2025-08-30;CLI-000864;39,00;CMD-003620;FR;Direct
2025-08-30;CLI-000932;113,00;CMD-003621;DE;Direct
2025-08-30;CLI-001148;113,00;CMD-003622;ES;Email/SMS
2025-08-30;CLI-001194;39,00;CMD-003623;NL;Email/SMS
2025-08-30;CLI-001272;78,00;CMD-003624;FR;Email/SMS
2025-08-30;CLI-001414;29,00;CMD-003625;FR;Meta retargeting
2025-08-30;CLI-001635;113,00;CMD-003626;DE;Email/SMS
2025-08-30;CLI-001837;99,00;CMD-003627;DE;Email/SMS
2025-08-30;CLI-001947;39,00;CMD-003628;ES;Direct
2025-08-30;CLI-002003;24,00;CMD-003629;IT;Meta
2025-08-30;CLI-002004;24,00;CMD-003630;FR;Meta
2025-08-30;CLI-002012;98,00;CMD-003631;FR;Meta
2025-08-30;CLI-002013;39,00;CMD-003632;FR;Meta
2025-08-30;CLI-002049;74,00;CMD-003633;NL;Meta
2025-08-30;CLI-002076;63,00;CMD-003634;FR;Meta
2025-08-30;CLI-002084;24,00;CMD-003635;DE;Meta
2025-08-30;CLI-002096;39,00;CMD-003636;FR;Meta
2025-08-30;CLI-002155;29,00;CMD-003637;FR;Meta
2025-08-31;CLI-000177;99,00;CMD-003638;ES;Email/SMS
2025-08-31;CLI-000198;39,00;CMD-003639;DE;Email/SMS
2025-08-31;CLI-000403;39,00;CMD-003640;IT;Direct
2025-08-31;CLI-000428;29,00;CMD-003641;FR;Direct
2025-08-31;CLI-000784;74,00;CMD-003642;FR;Direct
2025-08-31;CLI-001152;78,00;CMD-003643;FR;Email/SMS
2025-08-31;CLI-001727;74,00;CMD-003644;FR;Email/SMS
2025-08-31;CLI-002015;138,00;CMD-003645;FR;Email/SMS
2025-08-31;CLI-002025;99,00;CMD-003646;ES;TikTok
2025-08-31;CLI-002050;39,00;CMD-003647;FR;Meta
2025-08-31;CLI-002063;74,00;CMD-003648;FR;Meta
2025-09-01;CLI-000397;138,00;CMD-003649;FR;Email/SMS
2025-09-01;CLI-001349;78,00;CMD-003650;IT;Meta retargeting
2025-09-01;CLI-001555;138,00;CMD-003651;ES;Email/SMS
2025-09-01;CLI-001658;138,00;CMD-003652;ES;Direct
2025-09-01;CLI-001963;99,00;CMD-003653;FR;Email/SMS
2025-09-01;CLI-001975;99,00;CMD-003654;FR;Direct
2025-09-01;CLI-002167;29,00;CMD-003655;DE;Google
2025-09-01;CLI-002173;123,00;CMD-003656;FR;Google
2025-09-01;CLI-002187;39,00;CMD-003657;FR;Meta
2025-09-01;CLI-002198;74,00;CMD-003658;FR;Meta
2025-09-01;CLI-002205;74,00;CMD-003659;FR;Meta
2025-09-01;CLI-002226;63,00;CMD-003660;FR;TikTok
2025-09-01;CLI-002237;74,00;CMD-003661;FR;TikTok
2025-09-01;CLI-002254;39,00;CMD-003662;FR;Google
2025-09-01;CLI-002271;39,00;CMD-003663;FR;Meta
2025-09-01;CLI-002274;74,00;CMD-003664;FR;Meta
2025-09-01;CLI-002292;74,00;CMD-003665;FR;Google
2025-09-01;CLI-002301;99,00;CMD-003666;FR;Influence
2025-09-01;CLI-002312;99,00;CMD-003667;BE;Meta
2025-09-01;CLI-002336;48,00;CMD-003668;FR;Influence
2025-09-01;CLI-002341;74,00;CMD-003669;BE;Meta
2025-09-01;CLI-002360;99,00;CMD-003670;NL;Meta
2025-09-02;CLI-000256;63,00;CMD-003671;ES;Direct
2025-09-02;CLI-000630;113,00;CMD-003672;FR;Direct
2025-09-02;CLI-000741;39,00;CMD-003673;IT;Email/SMS
2025-09-02;CLI-001010;99,00;CMD-003674;FR;Direct
2025-09-02;CLI-001651;39,00;CMD-003675;FR;Direct
2025-09-02;CLI-001971;39,00;CMD-003676;FR;Email/SMS
2025-09-02;CLI-002122;138,00;CMD-003677;BE;Direct
2025-09-02;CLI-002188;98,00;CMD-003678;DE;Meta
2025-09-02;CLI-002190;99,00;CMD-003679;FR;Meta
2025-09-02;CLI-002262;39,00;CMD-003680;FR;Meta
2025-09-02;CLI-002268;39,00;CMD-003681;IT;Meta
2025-09-02;CLI-002281;24,00;CMD-003682;FR;Meta
2025-09-02;CLI-002282;74,00;CMD-003683;FR;Meta
2025-09-02;CLI-002342;39,00;CMD-003684;FR;Meta
2025-09-02;CLI-002383;39,00;CMD-003685;FR;Google
2025-09-03;CLI-000520;78,00;CMD-003686;FR;Email/SMS
2025-09-03;CLI-000693;74,00;CMD-003687;FR;Meta retargeting
2025-09-03;CLI-000703;39,00;CMD-003688;BE;Direct
2025-09-03;CLI-001171;138,00;CMD-003689;FR;Direct
2025-09-03;CLI-001530;39,00;CMD-003690;FR;Email/SMS
2025-09-03;CLI-001552;68,00;CMD-003691;IT;Email/SMS
2025-09-03;CLI-002158;63,00;CMD-003692;FR;Google
2025-09-03;CLI-002169;39,00;CMD-003693;FR;Meta
2025-09-03;CLI-002175;39,00;CMD-003694;DE;Google
2025-09-03;CLI-002270;99,00;CMD-003695;FR;Meta
2025-09-03;CLI-002306;74,00;CMD-003696;ES;Meta
2025-09-03;CLI-002382;39,00;CMD-003697;FR;TikTok
2025-09-04;CLI-000154;39,00;CMD-003698;ES;Direct
2025-09-04;CLI-000332;74,00;CMD-003699;FR;Email/SMS
2025-09-04;CLI-000555;138,00;CMD-003700;FR;Email/SMS
2025-09-04;CLI-000726;99,00;CMD-003701;FR;Email/SMS
2025-09-04;CLI-000828;99,00;CMD-003702;ES;Email/SMS
2025-09-04;CLI-000948;74,00;CMD-003703;FR;Direct
2025-09-04;CLI-001840;138,00;CMD-003704;FR;Direct
2025-09-04;CLI-002154;78,00;CMD-003705;BE;Direct
2025-09-04;CLI-002177;99,00;CMD-003706;FR;Autre
2025-09-04;CLI-002180;123,00;CMD-003707;FR;Meta
2025-09-04;CLI-002194;99,00;CMD-003708;FR;Meta
2025-09-04;CLI-002236;63,00;CMD-003709;FR;Meta
2025-09-04;CLI-002259;29,00;CMD-003710;FR;Google
2025-09-04;CLI-002289;29,00;CMD-003711;ES;TikTok
2025-09-04;CLI-002295;74,00;CMD-003712;DE;Meta
2025-09-04;CLI-002333;39,00;CMD-003713;FR;Google
2025-09-05;CLI-000797;74,00;CMD-003714;FR;Email/SMS
2025-09-05;CLI-001728;99,00;CMD-003715;BE;Meta retargeting
2025-09-05;CLI-001851;99,00;CMD-003716;BE;Meta retargeting
2025-09-05;CLI-002012;24,00;CMD-003717;FR;Direct
2025-09-05;CLI-002170;99,00;CMD-003718;NL;Google
2025-09-05;CLI-002195;99,00;CMD-003719;FR;Meta
2025-09-05;CLI-002246;39,00;CMD-003720;FR;Meta
2025-09-05;CLI-002260;39,00;CMD-003721;FR;Meta
2025-09-05;CLI-002311;39,00;CMD-003722;DE;Meta
2025-09-05;CLI-002350;29,00;CMD-003723;FR;Meta
2025-09-06;CLI-000364;74,00;CMD-003724;FR;Meta retargeting
2025-09-06;CLI-000480;39,00;CMD-003725;DE;Direct
2025-09-06;CLI-000704;29,00;CMD-003726;BE;Email/SMS
2025-09-06;CLI-000715;138,00;CMD-003727;BE;Email/SMS
2025-09-06;CLI-001003;74,00;CMD-003728;FR;Email/SMS
2025-09-06;CLI-001299;74,00;CMD-003729;FR;Direct
2025-09-06;CLI-001465;99,00;CMD-003730;FR;Email/SMS
2025-09-06;CLI-001490;99,00;CMD-003731;FR;Meta retargeting
2025-09-06;CLI-002139;74,00;CMD-003732;ES;Email/SMS
2025-09-06;CLI-002203;99,00;CMD-003733;BE;Meta
2025-09-06;CLI-002297;74,00;CMD-003734;FR;TikTok
2025-09-06;CLI-002300;99,00;CMD-003735;FR;Meta
2025-09-06;CLI-002324;63,00;CMD-003736;ES;Influence
2025-09-07;CLI-000584;138,00;CMD-003737;DE;Direct
2025-09-07;CLI-001103;63,00;CMD-003738;DE;Meta retargeting
2025-09-07;CLI-001937;99,00;CMD-003739;ES;Email/SMS
2025-09-07;CLI-002044;74,00;CMD-003740;FR;Meta retargeting
2025-09-07;CLI-002164;99,00;CMD-003741;DE;Meta
2025-09-07;CLI-002178;29,00;CMD-003742;IT;Meta
2025-09-07;CLI-002275;39,00;CMD-003743;FR;Meta
2025-09-07;CLI-002343;123,00;CMD-003744;IT;Meta
2025-09-07;CLI-002362;74,00;CMD-003745;FR;Meta
2025-09-07;CLI-002374;99,00;CMD-003746;FR;Influence
2025-09-07;CLI-002377;74,00;CMD-003747;FR;Influence
2025-09-08;CLI-002175;-39,00;R-CMD-003694;DE;Remboursement
2025-09-08;CLI-000183;39,00;CMD-003748;BE;Email/SMS
2025-09-08;CLI-000737;74,00;CMD-003749;NL;Meta retargeting
2025-09-08;CLI-001239;24,00;CMD-003750;FR;Direct
2025-09-08;CLI-001269;138,00;CMD-003751;FR;Email/SMS
2025-09-08;CLI-001362;99,00;CMD-003752;NL;Email/SMS
2025-09-08;CLI-001423;138,00;CMD-003753;IT;Email/SMS
2025-09-08;CLI-001566;99,00;CMD-003754;BE;Direct
2025-09-08;CLI-001629;113,00;CMD-003755;FR;Direct
2025-09-08;CLI-001638;78,00;CMD-003756;FR;Direct
2025-09-08;CLI-001725;74,00;CMD-003757;FR;Email/SMS
2025-09-08;CLI-002105;74,00;CMD-003758;BE;Email/SMS
2025-09-08;CLI-002163;99,00;CMD-003759;FR;Influence
2025-09-08;CLI-002294;39,00;CMD-003760;NL;Meta
2025-09-08;CLI-002303;74,00;CMD-003761;DE;TikTok
2025-09-08;CLI-002361;39,00;CMD-003762;FR;Google
2025-09-09;CLI-000133;138,00;CMD-003763;FR;Email/SMS
2025-09-09;CLI-000805;138,00;CMD-003764;FR;Email/SMS
2025-09-09;CLI-001184;39,00;CMD-003765;FR;Email/SMS
2025-09-09;CLI-001481;99,00;CMD-003766;FR;Email/SMS
2025-09-09;CLI-001505;74,00;CMD-003767;BE;Email/SMS
2025-09-09;CLI-001512;74,00;CMD-003768;FR;Meta retargeting
2025-09-09;CLI-002161;39,00;CMD-003769;FR;Meta
2025-09-09;CLI-002162;74,00;CMD-003770;IT;Meta
2025-09-09;CLI-002165;39,00;CMD-003771;FR;Google
2025-09-09;CLI-002183;39,00;CMD-003772;ES;Google
2025-09-09;CLI-002201;98,00;CMD-003773;DE;Google
2025-09-09;CLI-002210;74,00;CMD-003774;ES;Meta
2025-09-09;CLI-002334;39,00;CMD-003775;NL;Meta
2025-09-09;CLI-002353;39,00;CMD-003776;DE;Google
2025-09-09;CLI-002355;39,00;CMD-003777;FR;Autre
2025-09-10;CLI-000568;78,00;CMD-003778;FR;Email/SMS
2025-09-10;CLI-001207;99,00;CMD-003779;ES;Email/SMS
2025-09-10;CLI-001248;99,00;CMD-003780;NL;Direct
2025-09-10;CLI-001539;29,00;CMD-003781;DE;Email/SMS
2025-09-10;CLI-001589;78,00;CMD-003782;IT;Meta retargeting
2025-09-10;CLI-001695;99,00;CMD-003783;FR;Email/SMS
2025-09-10;CLI-001863;39,00;CMD-003784;FR;Meta retargeting
2025-09-10;CLI-001875;74,00;CMD-003785;FR;Email/SMS
2025-09-10;CLI-001892;99,00;CMD-003786;FR;Meta retargeting
2025-09-10;CLI-001970;74,00;CMD-003787;FR;Email/SMS
2025-09-10;CLI-001979;113,00;CMD-003788;DE;Email/SMS
2025-09-10;CLI-002097;99,00;CMD-003789;FR;Email/SMS
2025-09-10;CLI-002294;74,00;CMD-003790;NL;Meta retargeting
2025-09-11;CLI-000347;39,00;CMD-003791;FR;Direct
2025-09-11;CLI-000551;74,00;CMD-003792;DE;Email/SMS
2025-09-11;CLI-000621;138,00;CMD-003793;DE;Direct
2025-09-11;CLI-001041;99,00;CMD-003794;FR;Email/SMS
2025-09-11;CLI-001062;24,00;CMD-003795;BE;Email/SMS
2025-09-11;CLI-001215;99,00;CMD-003796;DE;Email/SMS
2025-09-11;CLI-001479;78,00;CMD-003797;FR;Email/SMS
2025-09-11;CLI-001791;99,00;CMD-003798;FR;Email/SMS
2025-09-11;CLI-002241;39,00;CMD-003799;FR;TikTok
2025-09-11;CLI-002280;74,00;CMD-003800;FR;Meta
2025-09-11;CLI-002283;63,00;CMD-003801;FR;Meta
2025-09-11;CLI-002356;74,00;CMD-003802;FR;Meta
2025-09-11;CLI-002357;74,00;CMD-003803;DE;Meta
2025-09-11;CLI-002376;99,00;CMD-003804;FR;Meta
2025-09-11;CLI-002377;74,00;CMD-003805;FR;Direct
2025-09-12;CLI-000479;138,00;CMD-003806;FR;Email/SMS
2025-09-12;CLI-000488;99,00;CMD-003807;DE;Email/SMS
2025-09-12;CLI-001022;138,00;CMD-003808;DE;Email/SMS
2025-09-12;CLI-001152;99,00;CMD-003809;FR;Direct
2025-09-12;CLI-001374;113,00;CMD-003810;FR;Email/SMS
2025-09-12;CLI-001418;113,00;CMD-003811;BE;Email/SMS
2025-09-12;CLI-001419;29,00;CMD-003812;FR;Meta retargeting
2025-09-12;CLI-001880;74,00;CMD-003813;BE;Direct
2025-09-12;CLI-002160;39,00;CMD-003814;BE;Meta
2025-09-12;CLI-002168;29,00;CMD-003815;FR;Meta
2025-09-12;CLI-002193;99,00;CMD-003816;FR;Google
2025-09-12;CLI-002233;74,00;CMD-003817;ES;Meta
2025-09-12;CLI-002261;39,00;CMD-003818;FR;Meta
2025-09-12;CLI-002264;99,00;CMD-003819;FR;Meta
2025-09-12;CLI-002305;99,00;CMD-003820;FR;Meta
